gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_scaled,MonthlyCharges_scaled,TotalCharges_scaled
0,1,1,0,62,1,1,79.95,4819.75,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1.2051336009250397,0.503652277570422,1.1190497513597746
1,0,1,0,3,0,1,29.9,92.25,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.1987601143772668,-1.16003191307669,-0.9666639899019384
0,0,0,1,72,1,1,19.75,1567.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1.6125732136881425,-1.4974224132778524,-0.316022775745257
1,0,0,1,29,0,1,45.0,1242.45,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,-0.13941712119319946,-0.6581012181961428,-0.4592101675435624
1,0,1,1,13,1,0,44.8,559.2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.791320501614164,-0.6647493068700573,-0.7606515030733488
1,0,0,1,3,1,0,69.65,220.1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.1987601143772668,0.16127571086382367,-0.9102581724888639
0,0,0,0,11,1,0,51.1,531.15,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.8728084241667845,-0.4553345136417494,-0.7730268114694125
0,0,0,1,21,0,0,53.15,1183.2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,-0.46536881140368175,-0.38719160473412556,-0.48535052485075575
0,0,0,0,19,1,0,24.7,465.85,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,-0.5468567339563023,-1.3328822185984677,-0.8018363529404627
1,0,0,0,61,1,1,111.6,6876.05,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1.1643896396487294,1.5557123102173966,2.0262635358455405
0,0,0,0,11,1,0,48.55,501.0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-0.8728084241667845,-0.5400976442341598,-0.7863286135421869
1,0,1,1,35,1,1,109.95,3782.4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0.10504664646466222,1.500865578657602,0.6613839344379685
1,0,0,1,25,1,0,20.8,460.2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-0.3023929662984406,-1.4625199477398012,-0.8043290621182795
0,0,0,0,1,1,1,20.2,20.2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-1.2802480369298874,-1.4824642137615447,-0.9984515467624158
0,0,0,0,67,1,1,25.6,1790.35,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.4088534073065913,-1.3029658195658524,-0.21748355541510295
1,0,0,0,19,0,1,39.65,733.35,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-0.5468567339563023,-0.8359375902233565,-0.68381870602613
1,0,0,0,56,1,0,24.9,1334.0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.9606698332671781,-1.3262341299245533,-0.4188194551136291
1,0,1,1,72,1,1,108.4,7767.25,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1.6125732136881425,1.4493428914347644,2.419449804742937
1,0,0,0,43,1,0,19.55,876.15,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.4309983366751445,-1.504070501951767,-0.6208171360098057
0,0,1,1,55,1,1,85.1,4600.95,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.9199258719908678,0.6748405609237209,1.0225179339958268
1,0,1,1,2,1,0,56.7,113.55,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-1.2395040756535771,-0.26918803077214243,-0.9572666968953016
1,0,0,0,27,1,1,69.05,1793.25,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-0.22090504374582004,0.14133144484207977,-0.21620411176631202
0,0,0,0,13,1,1,70.15,886.7,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-0.791320501614164,0.17789593254861,-0.6161626082529975
0,0,0,0,70,1,1,111.15,7737.55,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1.5310852911355222,1.5407541107010891,2.406346537029457
0,0,1,0,14,1,0,105.95,1348.9,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.7505765403378537,1.3679038051793113,-0.4122457618836345
0,0,1,1,19,1,1,89.35,1686.85,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,-0.5468567339563023,0.8161124452444047,-0.263146458052985
0,0,0,0,20,1,1,89.1,1879.25,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,-0.506112772679992,0.8078023344020117,-0.1782619897676854
1,0,1,1,43,1,1,91.25,4013.8,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0.4309983366751445,0.8792692876465931,0.7634747138621801
1,0,1,1,5,1,1,90.35,434.5,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,-1.1172721918246462,0.8493528886139774,-0.8156675799713574
0,1,1,0,70,1,1,105.55,7195.35,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1.5310852911355222,1.354607627831482,2.16713469345207
0,0,1,0,40,1,0,19.1,780.1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.3087664528462136,-1.5190287014680746,-0.6631931920326906
1,0,1,1,6,1,1,20.4,107.6,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,-1.076528230548336,-1.4758161250876303,-0.9598917623126486
1,0,0,0,39,1,1,100.45,3801.7,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.2680224915699033,1.1850813666466615,0.6698988525144044
1,1,1,0,4,1,0,74.95,308.7,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.1580161531009565,0.3374500607225587,-0.8711689630809764
1,0,0,0,15,0,1,29.7,438.25,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.7098325790615434,-1.1666800017506043,-0.8140131269772313
1,0,1,0,1,0,1,50.35,50.35,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-1.2802480369298874,-0.4802648461689289,-0.9851497446896413
0,1,0,0,45,1,1,85.7,3778.1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.512486259227765,0.6947848269454648,0.6594868283380371
0,0,1,0,64,0,0,47.85,3147.5,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1.2866215234776603,-0.5633659545928605,0.38127401284578205
0,1,1,0,57,1,0,94.0,5438.95,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1.0014137945434884,0.9706805069129179,1.392233029749886
1,0,1,1,72,1,0,69.85,5102.35,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1.6125732136881425,0.1679237995377378,1.243729328997122
1,0,0,0,1,1,1,70.3,70.3,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.2802480369298874,0.18288199905404562,-0.97634805476089
1,0,1,0,72,1,0,25.85,1872.2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.6125732136881425,-1.2946557087234591,-0.18137236139664256
0,0,0,0,3,1,0,71.1,213.35,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-1.1987601143772668,0.20947435374970363,-0.913236187878291
1,1,0,0,55,1,1,98.8,5617.75,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.9199258719908678,1.1302346350868666,1.4711173485098215
0,0,1,0,59,1,0,93.35,5386.5,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1.082901717096109,0.9490742187226954,1.3690927472053749
0,0,0,0,18,1,1,99.85,1776.95,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,-0.5876006952326126,1.1651371006249178,-0.22339546744744704
1,1,1,0,32,1,1,80.3,2483.05,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-0.01718523736426863,0.5152864327497723,0.08812700165988151
0,0,0,0,4,1,1,50.55,235.65,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1.1580161531009565,-0.47361675749501453,-0.9033977074065539
0,1,0,0,66,1,1,80.45,5224.35,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1.368109446030281,0.5202724992552084,1.2975541997393598
1,0,0,0,27,1,1,81.3,2272.8,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.22090504374582004,0.5485268761193449,-0.004632662877458549
1,0,0,0,4,1,1,20.7,83.75,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-1.1580161531009565,-1.4658439920767583,-0.970414083355291
1,0,1,1,60,1,1,79.05,4663.4,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1.1236456783724194,0.4737358785378064,1.050070091191341
0,0,1,1,8,1,0,19.05,201.7,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.9950403079957154,-1.5206907236365534,-0.9183760218467095
1,0,1,1,8,1,0,19.6,125.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,-0.9950403079957154,-1.5024084797832884,-0.9522151004199032
1,0,0,0,35,1,1,20.2,684.4,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.10504664646466222,-1.4824642137615447,-0.7054148324427901
1,0,0,0,7,1,1,86.8,620.35,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,-1.0357842692720256,0.7313493146519946,-0.733672889582465
0,0,1,1,53,1,0,20.9,1146.05,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.8384379494382472,-1.4591959034028439,-0.5017406391792323
0,1,0,0,18,1,1,103.6,1806.35,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,-0.5876006952326126,1.2897887632608152,-0.210424555973498
0,0,0,0,15,0,1,38.8,603.0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,-0.7098325790615434,-0.8641919670874934,-0.7413274921019554
1,0,1,0,67,1,1,88.4,5798.3,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1.4088534073065913,0.7845340240433111,1.5507737453336823
1,1,1,0,6,1,1,84.2,519.15,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,-1.076528230548336,0.6449241618911058,-0.7783210610506163
1,1,0,0,6,1,1,79.7,497.6,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-1.076528230548336,0.49534216672802883,-0.7878286509235279
1,0,0,0,13,1,1,99.0,1301.7,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,-0.791320501614164,1.1368827237607813,-0.4330698102363691
0,0,0,0,11,1,1,100.75,1129.75,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.8728084241667845,1.1950534996575333,-0.5089319948603673
1,0,0,1,1,1,1,19.3,19.3,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-1.2802480369298874,-1.5123806127941604,-0.9988486154810059
1,0,0,0,5,1,1,55.75,266.95,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,-1.1172721918246462,-0.30076645197323654,-0.8895885397489143
1,0,0,0,13,1,1,19.95,257.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.791320501614164,-1.4907743246039378,-0.8939783550266623
0,0,1,0,9,1,0,91.75,865.8,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.9542963467194051,0.8958895093313793,-0.625383426273594
1,0,0,0,29,1,0,89.65,2623.65,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,-0.13941712119319946,0.8260845782552769,0.15015795925298497
1,1,0,0,1,1,1,45.85,45.85,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-1.2802480369298874,-0.6298468413320059,-0.9871350882825928
0,0,0,0,1,1,1,79.55,79.55,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-1.2802480369298874,0.49035610022259274,-0.9722670707087122
0,0,1,1,18,1,0,55.95,1082.8,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,-0.5876006952326126,-0.29411836329932195,-0.5296457463468268
0,0,1,0,2,1,0,69.0,147.8,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,-1.2395040756535771,0.13966942267360125,-0.9421560262156161
1,0,1,1,30,1,1,83.55,2570.2,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.09867315991688919,0.6233178737008834,0.1265764892433733
1,0,0,1,66,1,0,65.7,4378.9,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1.368109446030281,0.02997595955401154,0.9245522573703029
1,0,1,1,38,1,1,94.9,3616.25,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0.22727853029359305,1.0005969059455335,0.5880806371115521
1,0,1,1,44,1,1,61.9,2924.05,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.4717422979514547,-0.09633772525036473,0.282690673769118
0,0,0,0,54,1,0,111.1,6014.85,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0.8791819107145575,1.5390920885326103,1.6463128909011544
1,0,0,0,2,1,0,20.0,32.7,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-1.2395040756535771,-1.4891123024354593,-0.9929367034486619
0,0,0,0,42,1,1,67.7,2882.25,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0.3902543753988342,0.09645684629315687,0.26424903772792496
0,0,1,1,58,1,0,25.15,1509.9,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.0421577558197987,-1.3179240190821602,-0.34121458000248467
1,0,1,1,58,1,1,92.85,5305.05,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1.0421577558197987,0.9324539970379091,1.3331580281729547
0,0,1,1,25,1,1,89.1,2368.4,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,-0.3023929662984406,0.8078023344020117,0.037544858786130994
0,0,0,0,71,1,0,111.3,7985.9,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1.5718292524118322,1.545740177206525,2.515915443987119
0,0,0,0,37,1,1,101.9,3545.35,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0.18653456901728277,1.233280009532542,0.5568004458359401
0,0,1,1,14,1,1,91.65,1301.0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,-0.7505765403378537,0.8925654649944222,-0.43337864146193933
0,1,0,0,4,1,1,88.85,372.45,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,-1.1580161531009565,0.7994922235596185,-0.8430432621808316
0,0,1,0,48,1,1,60.6,2985.25,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0.6347181430566958,-0.1395503016308091,0.3096913466332568
0,1,0,0,3,0,0,25.3,77.75,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.1987601143772668,-1.3129379525767242,-0.9730612081458928
0,0,1,0,8,1,0,65.5,564.35,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-0.9950403079957154,0.023327870880096913,-0.7583793876280823
1,0,0,0,1,1,1,95.45,95.45,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-1.2802480369298874,1.0188791497987983,-0.9652521900136174
1,0,0,0,67,1,0,19.95,1311.75,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.4088534073065913,-1.4907743246039378,-0.428635876212111
1,0,0,0,13,1,1,91.1,1135.7,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.791320501614164,0.874283221141157,-0.5063069294430205
0,0,1,1,45,1,1,54.15,2319.8,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0.512486259227765,-0.35395116136455285,0.016103147982255994
1,0,0,0,49,1,1,74.6,3720.35,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.6754621043330061,0.325815905543208,0.6340082522284942
0,0,1,0,52,1,0,94.6,5025.8,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.797693988161937,0.9906247729346612,1.2099564285436932
0,0,1,0,63,1,1,81.15,5224.5,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1.24587756220135,0.5435408096139093,1.2976203778591247
0,0,1,1,68,1,1,89.05,6185.8,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1.4495973685829016,0.8061403122335331,1.7217338880600523
0,0,1,0,31,1,1,49.2,1498.55,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,-0.05792919864057891,-0.5184913560439374,-0.3462220577313732
0,0,1,0,64,1,0,19.45,1208.6,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.2866215234776603,-1.5073945462887242,-0.474144363237208
0,0,1,0,62,1,1,104.3,6613.65,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1.2051336009250397,1.3130570736195162,1.9104959450032195
0,0,0,0,1,1,0,69.7,69.7,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1.2802480369298874,0.1629377330323022,-0.9766127672399504
0,0,0,0,6,1,1,89.5,573.3,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-1.076528230548336,0.8210985117498408,-0.7544307598154345
0,0,1,0,21,1,1,86.05,1818.9,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,-0.46536881140368175,0.706418982124815,-0.20488765328648903
0,0,1,1,72,1,0,25.2,1787.35,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.6125732136881425,-1.3162619969136813,-0.21880711781040388
0,0,1,1,32,0,1,35.15,1051.05,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.01718523736426863,-0.9855195853864335,-0.5436534483637617
0,1,0,0,71,1,1,99.65,7181.25,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1.5718292524118322,1.1584890119510036,2.160913950194155
0,0,0,1,34,1,1,105.35,3688.6,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0.06430268518835193,1.3479595391575674,0.6200005502115594
1,0,1,0,3,0,1,35.15,99.75,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,-1.1987601143772668,-0.9855195853864335,-0.9633550839136861
1,0,0,1,12,1,1,73.75,871.4,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-0.8320644628904743,0.2975615286790714,-0.6229127764690322
0,1,0,0,8,1,0,101.35,780.5,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.9950403079957154,1.2149977656792768,-0.6630167170466504
0,0,1,1,35,1,0,24.3,821.6,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0.10504664646466222,-1.346178395946297,-0.6448839122310277
0,0,1,1,3,1,1,80.7,239.45,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-1.1987601143772668,0.5285826100976015,-0.9017211950391728
1,0,0,0,3,1,1,89.85,244.45,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,-1.1987601143772668,0.8327326669291911,-0.8995152577136712
1,0,0,0,53,1,1,61.1,3357.9,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.8384379494382472,-0.12293007994602276,0.4740998555028872
0,0,1,0,4,0,1,29.05,129.6,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,-1.1580161531009565,-1.1882862899408269,-0.9501856380804419
0,0,1,1,48,1,1,99.7,4977.2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0.6347181430566958,1.160151034119482,1.188514717739818
0,0,1,1,6,1,0,55.9,365.35,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-1.076528230548336,-0.2957803854678007,-0.8461756931830439
